city,timestamp,temperature,season
New York,2011-09-14,7.59339607447381,autumn
New York,2011-09-15,11.721647585212786,autumn
New York,2011-09-16,18.82056419496362,autumn
New York,2011-09-17,17.77284099972313,autumn
New York,2011-09-18,15.495952346185312,autumn
New York,2011-09-19,7.392011570080756,autumn
New York,2011-09-20,16.448927872245665,autumn
New York,2011-09-21,13.408695717730573,autumn
New York,2011-09-22,9.180492440559853,autumn
New York,2011-09-23,13.06081411296313,autumn
New York,2011-09-24,23.068921577925927,autumn
New York,2011-09-25,18.928361761744362,autumn
New York,2011-09-26,15.8713441299421,autumn
New York,2011-09-27,10.113348773070335,autumn
New York,2011-09-28,12.039822262247704,autumn
New York,2011-09-29,20.623249960089073,autumn
New York,2011-09-30,19.0865557766921,autumn
New York,2011-10-01,18.787344368166316,autumn
New York,2011-10-02,13.320765612016322,autumn
New York,2011-10-03,9.58605937928504,autumn
New York,2011-10-04,20.817032658809673,autumn
New York,2011-10-05,11.371775387534015,autumn
New York,2011-10-06,7.065094889544974,autumn
New York,2011-10-07,19.735712567321215,autumn
New York,2011-10-08,15.50309916454993,autumn
New York,2011-10-09,9.140836798697805,autumn
New York,2011-10-10,17.938759873826353,autumn
New York,2011-10-11,22.572294664968137,autumn
New York,2011-10-12,23.67795292397512,autumn
New York,2011-10-13,13.89699853558501,autumn
